country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
MY,Malaysia,Labuan Federal Territory,,,MY-15,,7/13/2020,-13,-11,-2,-17,-15,6
MY,Malaysia,Labuan Federal Territory,,,MY-15,,7/14/2020,-12,-7,-3,-15,-14,6
MY,Malaysia,Labuan Federal Territory,,,MY-15,,7/15/2020,-9,-4,-6,-16,-12,7
MY,Malaysia,Labuan Federal Territory,,,MY-15,,7/16/2020,-21,-18,-21,-25,-13,9
MY,Malaysia,Labuan Federal Territory,,,MY-15,,7/17/2020,-15,-8,-13,-27,-7,8
MY,Malaysia,Labuan Federal Territory,,,MY-15,,7/18/2020,-11,-8,-22,-23,-9,6
MY,Malaysia,Labuan Federal Territory,,,MY-15,,7/19/2020,-20,-13,-17,-29,-16,
MY,Malaysia,Labuan Federal Territory,,,MY-15,,7/20/2020,-14,-7,-6,-22,-13,8
MY,Malaysia,Labuan Federal Territory,,,MY-15,,7/21/2020,-13,-11,-11,-26,-13,8
MY,Malaysia,Labuan Federal Territory,,,MY-15,,7/22/2020,-15,-8,-9,-15,-11,7
MY,Malaysia,Labuan Federal Territory,,,MY-15,,7/23/2020,-11,-12,-18,-27,-10,7
MY,Malaysia,Labuan Federal Territory,,,MY-15,,7/24/2020,-10,-9,-28,-26,-7,7
MY,Malaysia,Labuan Federal Territory,,,MY-15,,7/25/2020,-5,2,-20,-20,-10,4
MY,Malaysia,Labuan Federal Territory,,,MY-15,,7/26/2020,-13,-7,-13,-27,-17,
MY,Malaysia,Labuan Federal Territory,,,MY-15,,7/27/2020,-12,-9,-10,-22,-15,7
MY,Malaysia,Labuan Federal Territory,,,MY-15,,7/28/2020,-7,-9,-11,-12,-14,6
MY,Malaysia,Labuan Federal Territory,,,MY-15,,7/29/2020,-13,-4,-16,6,-17,6
MY,Malaysia,Labuan Federal Territory,,,MY-15,,7/30/2020,-14,2,-29,2,-27,7
MY,Malaysia,Labuan Federal Territory,,,MY-15,,7/31/2020,-30,-16,-3,-38,-65,
MY,Malaysia,Labuan Federal Territory,,,MY-15,,8/1/2020,-24,-18,-32,-30,-29,8
MY,Malaysia,Labuan Federal Territory,,,MY-15,,8/2/2020,-21,-16,-25,-7,-24,
MY,Malaysia,Labuan Federal Territory,,,MY-15,,8/3/2020,-6,-2,-12,10,-23,8
MY,Malaysia,Labuan Federal Territory,,,MY-15,,8/4/2020,-4,-1,-13,20,-16,7
MY,Malaysia,Labuan Federal Territory,,,MY-15,,8/5/2020,-3,8,-14,20,-12,6
MY,Malaysia,Labuan Federal Territory,,,MY-15,,8/6/2020,-8,-3,-11,0,-13,6
MY,Malaysia,Labuan Federal Territory,,,MY-15,,8/7/2020,-9,-5,-20,-24,-8,5
MY,Malaysia,Labuan Federal Territory,,,MY-15,,8/8/2020,-8,-2,-29,-29,-10,4
MY,Malaysia,Labuan Federal Territory,,,MY-15,,8/9/2020,-15,-7,-11,-41,-17,
MY,Malaysia,Labuan Federal Territory,,,MY-15,,8/10/2020,-10,-3,-11,-31,-11,6
MY,Malaysia,Labuan Federal Territory,,,MY-15,,8/11/2020,-9,-8,-13,-23,-10,6
MY,Malaysia,Labuan Federal Territory,,,MY-15,,8/12/2020,-9,1,-5,-22,-9,7
MY,Malaysia,Labuan Federal Territory,,,MY-15,,8/13/2020,-13,-10,-11,-33,-9,6
MY,Malaysia,Labuan Federal Territory,,,MY-15,,8/14/2020,-11,-6,-18,-29,-5,7
MY,Malaysia,Labuan Federal Territory,,,MY-15,,8/15/2020,-7,1,-21,-23,-9,4
MY,Malaysia,Labuan Federal Territory,,,MY-15,,8/16/2020,-10,-4,-13,-37,-17,
MY,Malaysia,Labuan Federal Territory,,,MY-15,,8/17/2020,,,,,-10,6
MY,Malaysia,Labuan Federal Territory,,,MY-15,,8/18/2020,,,,,-7,6
MY,Malaysia,Labuan Federal Territory,,,MY-15,,8/19/2020,,,,,-9,4
MY,Malaysia,Labuan Federal Territory,,,MY-15,,8/20/2020,,,,,-56,18
MY,Malaysia,Labuan Federal Territory,,,MY-15,,8/21/2020,,,,,-15,8
MY,Malaysia,Labuan Federal Territory,,,MY-15,,8/22/2020,,,,,,4
MY,Malaysia,Labuan Federal Territory,,,MY-15,,8/24/2020,,,,,-16,6
MY,Malaysia,Labuan Federal Territory,,,MY-15,,8/25/2020,,,,,-9,2
MY,Malaysia,Labuan Federal Territory,,,MY-15,,8/26/2020,,,,,-8,4
MY,Malaysia,Labuan Federal Territory,,,MY-15,,8/27/2020,,,,,-10,4
MY,Malaysia,Labuan Federal Territory,,,MY-15,,8/28/2020,,,,,,2
MY,Malaysia,Labuan Federal Territory,,,MY-15,,8/29/2020,,,,,,0
MY,Malaysia,Labuan Federal Territory,,,MY-15,,8/31/2020,,,,,-62,15
MY,Malaysia,Labuan Federal Territory,,,MY-15,,9/1/2020,,,,,-12,3
MY,Malaysia,Labuan Federal Territory,,,MY-15,,9/2/2020,,,,,-9,4
MY,Malaysia,Labuan Federal Territory,,,MY-15,,9/3/2020,,,,,-9,5
MY,Malaysia,Labuan Federal Territory,,,MY-15,,9/4/2020,,,,,,6
MY,Malaysia,Labuan Federal Territory,,,MY-15,,9/5/2020,,,,,,3
MY,Malaysia,Labuan Federal Territory,,,MY-15,,9/7/2020,,,,,-12,4
MY,Malaysia,Labuan Federal Territory,,,MY-15,,9/8/2020,,,,,-10,4
MY,Malaysia,Labuan Federal Territory,,,MY-15,,9/9/2020,,,,,-9,4
MY,Malaysia,Labuan Federal Territory,,,MY-15,,9/10/2020,,,,,-10,3
MY,Malaysia,Labuan Federal Territory,,,MY-15,,9/11/2020,-4,-6,12,-14,-6,3
MY,Malaysia,Labuan Federal Territory,,,MY-15,,9/12/2020,-5,-6,-2,-10,-10,2
MY,Malaysia,Labuan Federal Territory,,,MY-15,,9/13/2020,-5,-7,5,-14,-19,
MY,Malaysia,Labuan Federal Territory,,,MY-15,,9/14/2020,-5,-10,14,-11,-10,5
MY,Malaysia,Labuan Federal Territory,,,MY-15,,9/15/2020,-3,-8,11,-15,-10,4
MY,Malaysia,Labuan Federal Territory,,,MY-15,,9/16/2020,1,10,39,-4,-58,18
MY,Malaysia,Labuan Federal Territory,,,MY-15,,9/17/2020,-7,-11,9,-11,-9,5
MY,Malaysia,Labuan Federal Territory,,,MY-15,,9/18/2020,-5,-7,7,-13,-4,6
MY,Malaysia,Labuan Federal Territory,,,MY-15,,9/19/2020,-2,-4,-6,-16,-11,4
MY,Malaysia,Labuan Federal Territory,,,MY-15,,9/20/2020,-3,-6,-1,-22,-15,
MY,Malaysia,Labuan Federal Territory,,,MY-15,,9/21/2020,-7,-8,11,-18,-10,5
MY,Malaysia,Labuan Federal Territory,,,MY-15,,9/22/2020,-9,-10,5,-20,-10,5
MY,Malaysia,Labuan Federal Territory,,,MY-15,,9/23/2020,-12,-5,4,-1,-10,5
MY,Malaysia,Labuan Federal Territory,,,MY-15,,9/24/2020,-9,-10,-4,-13,-10,4
MY,Malaysia,Labuan Federal Territory,,,MY-15,,9/25/2020,-11,-9,-8,-9,-7,5
MY,Malaysia,Labuan Federal Territory,,,MY-15,,9/26/2020,-13,-9,-16,-14,-11,3
MY,Malaysia,Labuan Federal Territory,,,MY-15,,9/27/2020,-24,-12,-11,-24,-20,7
MY,Malaysia,Labuan Federal Territory,,,MY-15,,9/28/2020,-17,-6,-2,-33,-16,8
MY,Malaysia,Labuan Federal Territory,,,MY-15,,9/29/2020,-13,-6,-6,-40,-16,10
MY,Malaysia,Labuan Federal Territory,,,MY-15,,9/30/2020,-16,-2,-5,-45,-18,9
MY,Malaysia,Labuan Federal Territory,,,MY-15,,10/1/2020,-21,-7,-4,-49,-17,8
MY,Malaysia,Labuan Federal Territory,,,MY-15,,10/2/2020,-19,-5,-7,-61,-13,9
MY,Malaysia,Labuan Federal Territory,,,MY-15,,10/3/2020,-28,-8,-27,-66,-18,11
MY,Malaysia,Labuan Federal Territory,,,MY-15,,10/4/2020,-32,-14,-23,-76,-28,11
MY,Malaysia,Labuan Federal Territory,,,MY-15,,10/5/2020,-26,-12,-18,-71,-22,13
MY,Malaysia,Labuan Federal Territory,,,MY-15,,10/6/2020,-26,-13,-19,-66,-22,13
MY,Malaysia,Labuan Federal Territory,,,MY-15,,10/7/2020,-23,-4,0,-58,-19,11
MY,Malaysia,Labuan Federal Territory,,,MY-15,,10/8/2020,-27,-13,-3,-66,-18,13
MY,Malaysia,Labuan Federal Territory,,,MY-15,,10/9/2020,-26,-10,-14,-66,-16,16
MY,Malaysia,Labuan Federal Territory,,,MY-15,,10/10/2020,-27,-9,-25,-60,-13,13
MY,Malaysia,Labuan Federal Territory,,,MY-15,,10/11/2020,-33,-14,-18,-67,-22,16
MY,Malaysia,Labuan Federal Territory,,,MY-15,,10/12/2020,-27,-13,-7,-68,-20,18
MY,Malaysia,Labuan Federal Territory,,,MY-15,,10/13/2020,-26,-11,-8,-64,-18,15
MY,Malaysia,Labuan Federal Territory,,,MY-15,,10/14/2020,-30,-16,-20,-58,-18,17
MY,Malaysia,Labuan Federal Territory,,,MY-15,,10/15/2020,-27,-10,-17,-68,-18,15
MY,Malaysia,Labuan Federal Territory,,,MY-15,,10/16/2020,-19,9,-16,-66,-10,15
MY,Malaysia,Labuan Federal Territory,,,MY-15,,10/17/2020,-52,-35,-41,-81,-19,21
MY,Malaysia,Labuan Federal Territory,,,MY-15,,10/18/2020,-54,-38,-39,-84,-32,24
MY,Malaysia,Labuan Federal Territory,,,MY-15,,10/19/2020,-49,-43,-37,-80,-32,29
MY,Malaysia,Labuan Federal Territory,,,MY-15,,10/20/2020,-41,-31,-26,-72,-29,25
MY,Malaysia,Labuan Federal Territory,,,MY-15,,10/21/2020,-40,-28,-21,-72,-28,25
MY,Malaysia,Labuan Federal Territory,,,MY-15,,10/22/2020,-48,-31,-21,-79,-36,27
MY,Malaysia,Labuan Federal Territory,,,MY-15,,10/23/2020,-45,-29,-29,-82,-34,29
MY,Malaysia,Labuan Federal Territory,,,MY-15,,10/24/2020,-45,-24,-37,-79,-29,22
MY,Malaysia,Labuan Federal Territory,,,MY-15,,10/25/2020,-50,-39,-39,-83,-38,23
MY,Malaysia,Labuan Federal Territory,,,MY-15,,10/26/2020,-35,-27,-30,-77,-40,28
MY,Malaysia,Labuan Federal Territory,,,MY-15,,10/27/2020,-32,-24,-19,-69,-37,26
MY,Malaysia,Labuan Federal Territory,,,MY-15,,10/28/2020,-33,-15,-18,-68,-36,23
MY,Malaysia,Labuan Federal Territory,,,MY-15,,10/29/2020,-42,-19,-22,-69,-65,34
MY,Malaysia,Labuan Federal Territory,,,MY-15,,10/30/2020,-38,-24,-30,-73,-31,26
MY,Malaysia,Labuan Federal Territory,,,MY-15,,10/31/2020,-48,-28,-40,-74,-30,21
MY,Malaysia,Labuan Federal Territory,,,MY-15,,11/1/2020,-55,-29,-41,-83,-37,24
MY,Malaysia,Labuan Federal Territory,,,MY-15,,11/2/2020,-44,-23,-20,-71,-36,27
MY,Malaysia,Labuan Federal Territory,,,MY-15,,11/3/2020,-46,-25,-24,-71,-36,27
MY,Malaysia,Labuan Federal Territory,,,MY-15,,11/4/2020,-42,-20,-18,-69,-36,27
MY,Malaysia,Labuan Federal Territory,,,MY-15,,11/5/2020,-48,-31,-28,-76,-38,27
MY,Malaysia,Labuan Federal Territory,,,MY-15,,11/6/2020,-44,-22,-27,-81,-32,28
MY,Malaysia,Labuan Federal Territory,,,MY-15,,11/7/2020,-48,-23,-39,-78,-28,22
MY,Malaysia,Labuan Federal Territory,,,MY-15,,11/8/2020,-53,-29,-38,-84,-35,23
MY,Malaysia,Malacca,,,MY-04,,2/15/2020,-6,-6,-4,0,1,1
MY,Malaysia,Malacca,,,MY-04,,2/16/2020,-5,-5,-2,3,0,1
MY,Malaysia,Malacca,,,MY-04,,2/17/2020,-6,-4,-8,-4,3,2
MY,Malaysia,Malacca,,,MY-04,,2/18/2020,-11,-7,-12,-9,1,2
MY,Malaysia,Malacca,,,MY-04,,2/19/2020,-10,-5,-7,-6,2,2
MY,Malaysia,Malacca,,,MY-04,,2/20/2020,-4,-5,-8,0,2,1
MY,Malaysia,Malacca,,,MY-04,,2/21/2020,-7,-3,-7,3,5,2
MY,Malaysia,Malacca,,,MY-04,,2/22/2020,-4,-6,-1,6,3,0
MY,Malaysia,Malacca,,,MY-04,,2/23/2020,-4,-6,-1,9,1,1
MY,Malaysia,Malacca,,,MY-04,,2/24/2020,-4,0,-10,-4,2,1
MY,Malaysia,Malacca,,,MY-04,,2/25/2020,-6,-2,-11,-6,2,1
MY,Malaysia,Malacca,,,MY-04,,2/26/2020,-6,-3,-4,-5,3,1
MY,Malaysia,Malacca,,,MY-04,,2/27/2020,-6,-2,-8,0,2,1
MY,Malaysia,Malacca,,,MY-04,,2/28/2020,0,4,1,7,6,1
MY,Malaysia,Malacca,,,MY-04,,2/29/2020,6,4,9,10,2,-1
MY,Malaysia,Malacca,,,MY-04,,3/1/2020,4,4,6,18,1,-1
MY,Malaysia,Malacca,,,MY-04,,3/2/2020,-2,4,-8,0,3,1
MY,Malaysia,Malacca,,,MY-04,,3/3/2020,-4,2,-14,-5,4,0
MY,Malaysia,Malacca,,,MY-04,,3/4/2020,-6,1,-11,-5,3,1
MY,Malaysia,Malacca,,,MY-04,,3/5/2020,-4,-2,-13,-1,2,1
MY,Malaysia,Malacca,,,MY-04,,3/6/2020,-1,2,-10,5,6,1
MY,Malaysia,Malacca,,,MY-04,,3/7/2020,-1,0,-7,5,2,1
MY,Malaysia,Malacca,,,MY-04,,3/8/2020,4,4,-1,12,-1,0
MY,Malaysia,Malacca,,,MY-04,,3/9/2020,-3,1,-12,1,2,1
MY,Malaysia,Malacca,,,MY-04,,3/10/2020,-5,1,-13,-4,2,1
MY,Malaysia,Malacca,,,MY-04,,3/11/2020,-7,-2,-13,-5,2,1
MY,Malaysia,Malacca,,,MY-04,,3/12/2020,-7,-1,-18,3,2,1
MY,Malaysia,Malacca,,,MY-04,,3/13/2020,-5,2,-14,10,5,0
MY,Malaysia,Malacca,,,MY-04,,3/14/2020,-7,-3,-11,11,-2,1
MY,Malaysia,Malacca,,,MY-04,,3/15/2020,-6,-5,3,13,-5,0
MY,Malaysia,Malacca,,,MY-04,,3/16/2020,0,22,5,14,-11,2
MY,Malaysia,Malacca,,,MY-04,,3/17/2020,-6,29,-19,33,-11,0
MY,Malaysia,Malacca,,,MY-04,,3/18/2020,-58,-20,-53,-28,-49,23
MY,Malaysia,Malacca,,,MY-04,,3/19/2020,-67,-28,-64,-53,-55,29
MY,Malaysia,Malacca,,,MY-04,,3/20/2020,-72,-32,-73,-64,-58,36
MY,Malaysia,Malacca,,,MY-04,,3/21/2020,-80,-48,-83,-75,-54,33
MY,Malaysia,Malacca,,,MY-04,,3/22/2020,-85,-65,-84,-82,-52,32
MY,Malaysia,Malacca,,,MY-04,,3/23/2020,-79,-52,-72,-75,-67,38
MY,Malaysia,Malacca,,,MY-04,,3/24/2020,-78,-51,-72,-74,-66,37
MY,Malaysia,Malacca,,,MY-04,,3/25/2020,-76,-43,-69,-71,-66,37
MY,Malaysia,Malacca,,,MY-04,,3/26/2020,-76,-43,-73,-72,-65,38
MY,Malaysia,Malacca,,,MY-04,,3/27/2020,-77,-44,-78,-76,-63,40
MY,Malaysia,Malacca,,,MY-04,,3/28/2020,-81,-56,-85,-80,-56,36
MY,Malaysia,Malacca,,,MY-04,,3/29/2020,-83,-63,-83,-82,-48,31
MY,Malaysia,Malacca,,,MY-04,,3/30/2020,-75,-47,-71,-74,-63,37
MY,Malaysia,Malacca,,,MY-04,,3/31/2020,-75,-44,-71,-72,-63,35
MY,Malaysia,Malacca,,,MY-04,,4/1/2020,-77,-48,-71,-73,-62,36
MY,Malaysia,Malacca,,,MY-04,,4/2/2020,-77,-49,-72,-74,-63,37
MY,Malaysia,Malacca,,,MY-04,,4/3/2020,-79,-51,-78,-79,-61,40
MY,Malaysia,Malacca,,,MY-04,,4/4/2020,-83,-60,-85,-81,-53,36
MY,Malaysia,Malacca,,,MY-04,,4/5/2020,-83,-62,-83,-82,-46,31
MY,Malaysia,Malacca,,,MY-04,,4/6/2020,-75,-46,-71,-74,-61,36
MY,Malaysia,Malacca,,,MY-04,,4/7/2020,-75,-44,-71,-73,-62,36
MY,Malaysia,Malacca,,,MY-04,,4/8/2020,-76,-47,-69,-74,-62,37
MY,Malaysia,Malacca,,,MY-04,,4/9/2020,-76,-46,-74,-74,-62,38
MY,Malaysia,Malacca,,,MY-04,,4/10/2020,-78,-48,-77,-79,-60,41
MY,Malaysia,Malacca,,,MY-04,,4/11/2020,-81,-56,-85,-80,-51,36
MY,Malaysia,Malacca,,,MY-04,,4/12/2020,-83,-60,-84,-82,-44,31
MY,Malaysia,Malacca,,,MY-04,,4/13/2020,-73,-43,-71,-73,-59,36
MY,Malaysia,Malacca,,,MY-04,,4/14/2020,-75,-47,-70,-73,-60,35
MY,Malaysia,Malacca,,,MY-04,,4/15/2020,-78,-49,-72,-76,-67,40
MY,Malaysia,Malacca,,,MY-04,,4/16/2020,-81,-47,-72,-74,-60,38
MY,Malaysia,Malacca,,,MY-04,,4/17/2020,-83,-51,-77,-79,-58,41
MY,Malaysia,Malacca,,,MY-04,,4/18/2020,-86,-59,-85,-81,-50,37
MY,Malaysia,Malacca,,,MY-04,,4/19/2020,-87,-63,-83,-83,-43,32
MY,Malaysia,Malacca,,,MY-04,,4/20/2020,-79,-45,-71,-72,-57,36
MY,Malaysia,Malacca,,,MY-04,,4/21/2020,-80,-44,-70,-72,-57,35
MY,Malaysia,Malacca,,,MY-04,,4/22/2020,-78,-39,-68,-71,-57,35
MY,Malaysia,Malacca,,,MY-04,,4/23/2020,-78,-36,-72,-69,-57,35
MY,Malaysia,Malacca,,,MY-04,,4/24/2020,-84,-43,-79,-80,-66,44
MY,Malaysia,Malacca,,,MY-04,,4/25/2020,-86,-54,-85,-81,-49,36
MY,Malaysia,Malacca,,,MY-04,,4/26/2020,-86,-57,-83,-81,-42,31
MY,Malaysia,Malacca,,,MY-04,,4/27/2020,-78,-39,-71,-71,-55,35
MY,Malaysia,Malacca,,,MY-04,,4/28/2020,-80,-41,-72,-71,-56,34
MY,Malaysia,Malacca,,,MY-04,,4/29/2020,-78,-38,-69,-70,-53,33
MY,Malaysia,Malacca,,,MY-04,,4/30/2020,-78,-32,-74,-64,-52,34
MY,Malaysia,Malacca,,,MY-04,,5/1/2020,-81,-33,-78,-72,-69,43
MY,Malaysia,Malacca,,,MY-04,,5/2/2020,-83,-44,-84,-72,-42,33
MY,Malaysia,Malacca,,,MY-04,,5/3/2020,-83,-48,-83,-75,-37,29
MY,Malaysia,Malacca,,,MY-04,,5/4/2020,-71,-24,-68,-56,-40,28
MY,Malaysia,Malacca,,,MY-04,,5/5/2020,-70,-19,-66,-52,-41,26
MY,Malaysia,Malacca,,,MY-04,,5/6/2020,-67,-13,-66,-48,-40,26
MY,Malaysia,Malacca,,,MY-04,,5/7/2020,-65,-10,-67,-48,-54,30
MY,Malaysia,Malacca,,,MY-04,,5/8/2020,-67,-12,-71,-53,-36,28
MY,Malaysia,Malacca,,,MY-04,,5/9/2020,-71,-24,-80,-56,-28,24
MY,Malaysia,Malacca,,,MY-04,,5/10/2020,-69,-28,-77,-58,-26,21
MY,Malaysia,Malacca,,,MY-04,,5/11/2020,-62,-8,-64,-44,-35,23
MY,Malaysia,Malacca,,,MY-04,,5/12/2020,-63,-9,-64,-44,-34,22
MY,Malaysia,Malacca,,,MY-04,,5/13/2020,-63,-9,-63,-41,-32,23
MY,Malaysia,Malacca,,,MY-04,,5/14/2020,-60,-7,-66,-42,-31,21
MY,Malaysia,Malacca,,,MY-04,,5/15/2020,-62,-8,-69,-51,-28,22
MY,Malaysia,Malacca,,,MY-04,,5/16/2020,-66,-19,-77,-53,-21,22
MY,Malaysia,Malacca,,,MY-04,,5/17/2020,-65,-21,-76,-55,-21,20
MY,Malaysia,Malacca,,,MY-04,,5/18/2020,-57,-4,-62,-38,-29,20
MY,Malaysia,Malacca,,,MY-04,,5/19/2020,-56,-1,-61,-35,-29,19
MY,Malaysia,Malacca,,,MY-04,,5/20/2020,-53,2,-60,-32,-29,20
MY,Malaysia,Malacca,,,MY-04,,5/21/2020,-52,4,-61,-34,-30,20
MY,Malaysia,Malacca,,,MY-04,,5/22/2020,-54,9,-66,-43,-31,22
MY,Malaysia,Malacca,,,MY-04,,5/23/2020,-62,-7,-73,-44,-32,20
MY,Malaysia,Malacca,,,MY-04,,5/24/2020,-71,-53,-59,-42,-35,14
MY,Malaysia,Malacca,,,MY-04,,5/25/2020,-58,-15,-48,-42,-69,29
MY,Malaysia,Malacca,,,MY-04,,5/26/2020,-56,-7,-54,-44,-64,28
MY,Malaysia,Malacca,,,MY-04,,5/27/2020,-53,-3,-54,-40,-39,22
MY,Malaysia,Malacca,,,MY-04,,5/28/2020,-54,-7,-61,-40,-32,21
MY,Malaysia,Malacca,,,MY-04,,5/29/2020,-58,-11,-65,-50,-27,23
MY,Malaysia,Malacca,,,MY-04,,5/30/2020,-63,-21,-75,-54,-15,20
MY,Malaysia,Malacca,,,MY-04,,5/31/2020,-61,-21,-72,-54,-14,18
MY,Malaysia,Malacca,,,MY-04,,6/1/2020,-53,-8,-60,-38,-23,18
MY,Malaysia,Malacca,,,MY-04,,6/2/2020,-52,-6,-56,-35,-23,16
MY,Malaysia,Malacca,,,MY-04,,6/3/2020,-54,-6,-56,-34,-23,18
MY,Malaysia,Malacca,,,MY-04,,6/4/2020,-54,-9,-59,-37,-23,18
MY,Malaysia,Malacca,,,MY-04,,6/5/2020,-53,-9,-60,-46,-20,19
MY,Malaysia,Malacca,,,MY-04,,6/6/2020,-55,-17,-68,-48,-11,17
MY,Malaysia,Malacca,,,MY-04,,6/7/2020,-52,-18,-59,-46,-12,15
MY,Malaysia,Malacca,,,MY-04,,6/8/2020,-41,4,-39,-34,-58,25
MY,Malaysia,Malacca,,,MY-04,,6/9/2020,-43,-2,-44,-31,-22,13
MY,Malaysia,Malacca,,,MY-04,,6/10/2020,-39,0,-34,-11,-21,12
MY,Malaysia,Malacca,,,MY-04,,6/11/2020,-37,0,-37,-11,-21,12
MY,Malaysia,Malacca,,,MY-04,,6/12/2020,-37,3,-37,-11,-19,12
MY,Malaysia,Malacca,,,MY-04,,6/13/2020,-40,-5,-39,-8,-12,9
MY,Malaysia,Malacca,,,MY-04,,6/14/2020,-37,-8,-29,-10,-11,5
MY,Malaysia,Malacca,,,MY-04,,6/15/2020,-30,3,-27,-2,-21,9
MY,Malaysia,Malacca,,,MY-04,,6/16/2020,-32,2,-25,-6,-20,9
MY,Malaysia,Malacca,,,MY-04,,6/17/2020,-33,4,-23,-8,-21,10
MY,Malaysia,Malacca,,,MY-04,,6/18/2020,-35,-4,-39,-9,-21,11
MY,Malaysia,Malacca,,,MY-04,,6/19/2020,-31,5,-32,-9,-18,11
MY,Malaysia,Malacca,,,MY-04,,6/20/2020,-36,-6,-39,-8,-15,10
MY,Malaysia,Malacca,,,MY-04,,6/21/2020,-30,-7,-25,-8,-12,6
MY,Malaysia,Malacca,,,MY-04,,6/22/2020,-23,9,-19,0,-21,8
MY,Malaysia,Malacca,,,MY-04,,6/23/2020,-26,7,-22,-4,-22,8
MY,Malaysia,Malacca,,,MY-04,,6/24/2020,-31,4,-24,-8,-18,9
MY,Malaysia,Malacca,,,MY-04,,6/25/2020,-30,0,-28,-8,-19,9
MY,Malaysia,Malacca,,,MY-04,,6/26/2020,-28,2,-28,-13,-16,10
MY,Malaysia,Malacca,,,MY-04,,6/27/2020,-25,1,-21,-7,-12,6
MY,Malaysia,Malacca,,,MY-04,,6/28/2020,-25,-3,-15,-7,-13,5
MY,Malaysia,Malacca,,,MY-04,,6/29/2020,-25,4,-17,-4,-17,8
MY,Malaysia,Malacca,,,MY-04,,6/30/2020,-23,5,-5,-8,-17,7
MY,Malaysia,Malacca,,,MY-04,,7/1/2020,-25,4,-2,-5,-15,7
MY,Malaysia,Malacca,,,MY-04,,7/2/2020,-25,2,-9,-4,-16,8
MY,Malaysia,Malacca,,,MY-04,,7/3/2020,-23,4,-1,-8,-13,8
MY,Malaysia,Malacca,,,MY-04,,7/4/2020,-18,3,10,-2,-12,6
MY,Malaysia,Malacca,,,MY-04,,7/5/2020,-16,-1,22,-2,-13,4
MY,Malaysia,Malacca,,,MY-04,,7/6/2020,-21,4,3,-6,-16,7
MY,Malaysia,Malacca,,,MY-04,,7/7/2020,-22,6,-2,-6,-16,6
MY,Malaysia,Malacca,,,MY-04,,7/8/2020,-23,6,3,-3,-14,7
MY,Malaysia,Malacca,,,MY-04,,7/9/2020,-23,0,-3,-4,-15,8
MY,Malaysia,Malacca,,,MY-04,,7/10/2020,-21,3,3,-3,-11,8
MY,Malaysia,Malacca,,,MY-04,,7/11/2020,-16,1,17,0,-11,6
MY,Malaysia,Malacca,,,MY-04,,7/12/2020,-15,-3,21,-2,-11,4
MY,Malaysia,Malacca,,,MY-04,,7/13/2020,-24,-1,-6,-9,-16,8
MY,Malaysia,Malacca,,,MY-04,,7/14/2020,-22,5,-5,-3,-14,6
MY,Malaysia,Malacca,,,MY-04,,7/15/2020,-23,1,-10,-14,-13,7
MY,Malaysia,Malacca,,,MY-04,,7/16/2020,-26,-6,-21,-17,-12,8
MY,Malaysia,Malacca,,,MY-04,,7/17/2020,-22,-2,-10,-17,-9,7
MY,Malaysia,Malacca,,,MY-04,,7/18/2020,-21,-8,-8,-17,-9,8
MY,Malaysia,Malacca,,,MY-04,,7/19/2020,-18,-5,4,-16,-11,5
MY,Malaysia,Malacca,,,MY-04,,7/20/2020,-22,0,-14,-15,-13,6
MY,Malaysia,Malacca,,,MY-04,,7/21/2020,-23,2,-18,-16,-12,6
MY,Malaysia,Malacca,,,MY-04,,7/22/2020,-28,-4,-23,-18,-11,8
MY,Malaysia,Malacca,,,MY-04,,7/23/2020,-21,4,-18,-15,-11,6
MY,Malaysia,Malacca,,,MY-04,,7/24/2020,-17,4,-9,-16,-7,6
MY,Malaysia,Malacca,,,MY-04,,7/25/2020,-15,1,1,-10,-10,5
MY,Malaysia,Malacca,,,MY-04,,7/26/2020,-16,-2,3,-17,-11,5
MY,Malaysia,Malacca,,,MY-04,,7/27/2020,-20,4,-15,-16,-14,6
MY,Malaysia,Malacca,,,MY-04,,7/28/2020,-20,6,-15,-13,-14,5
MY,Malaysia,Malacca,,,MY-04,,7/29/2020,-17,12,-7,10,-15,4
MY,Malaysia,Malacca,,,MY-04,,7/30/2020,-10,32,9,47,-31,3
MY,Malaysia,Malacca,,,MY-04,,7/31/2020,-12,13,70,29,-62,12
MY,Malaysia,Malacca,,,MY-04,,8/1/2020,-7,9,50,17,-32,4
MY,Malaysia,Malacca,,,MY-04,,8/2/2020,-8,5,29,39,-20,0
MY,Malaysia,Malacca,,,MY-04,,8/3/2020,-9,18,11,9,-23,5
MY,Malaysia,Malacca,,,MY-04,,8/4/2020,-17,12,-9,-7,-14,5
MY,Malaysia,Malacca,,,MY-04,,8/5/2020,-19,10,-10,-12,-12,6
MY,Malaysia,Malacca,,,MY-04,,8/6/2020,-20,5,-16,-15,-12,6
MY,Malaysia,Malacca,,,MY-04,,8/7/2020,-17,7,-10,-16,-7,5
MY,Malaysia,Malacca,,,MY-04,,8/8/2020,-15,3,-4,-11,-9,4
MY,Malaysia,Malacca,,,MY-04,,8/9/2020,-13,4,1,-14,-11,4
